customer_id,recency,frequency,monetary,ml_cluster,rfm_segment,r_score,f_score,m_score
CUST_04918,28,10,1948.5,2,Champions,5,4,4
CUST_04919,881,2,97.92,5,Hibernating,1,1,1
CUST_04920,390,9,1311.95,1,At Risk,2,3,3
CUST_04921,57,4,541.89,2,Potential Loyalists,5,2,2
CUST_04922,248,2,55.900000000000006,4,Need Attention,3,1,1
CUST_04923,55,12,2777.06,2,Champions,5,4,4
CUST_04924,409,11,1333.9399999999998,6,Loyal Customers,2,4,3
CUST_04925,79,7,718.09,2,Potential Loyalists,4,3,2
CUST_04926,313,8,785.01,4,Need Attention,3,3,2
CUST_04927,617,4,253.16,1,Hibernating,1,2,1
CUST_04928,144,15,2273.53,6,Champions,4,4,4
CUST_04929,507,5,879.1800000000001,1,Hibernating,2,2,3
CUST_04930,379,8,1120.35,1,At Risk,2,3,3
CUST_04931,802,1,95.98,5,Hibernating,1,1,1
CUST_04932,196,16,2784.52,6,Champions,4,4,4
CUST_04933,624,11,1311.5,1,Loyal Customers,1,4,3
CUST_04934,347,2,87.86,4,Need Attention,3,1,1
CUST_04935,231,12,2664.63,6,Loyal Customers,3,4,4
CUST_04936,214,7,524.06,4,Potential Loyalists,4,3,2
CUST_04937,537,8,1624.1599999999999,1,At Risk,1,3,3
CUST_04938,433,6,607.48,1,Hibernating,2,2,2
CUST_04939,839,1,112.75,5,Hibernating,1,1,1
CUST_04940,187,38,9238.99,3,Champions,4,5,5
CUST_04941,528,24,8177.13,0,Cannot Lose Them,2,5,5
CUST_04942,603,5,435.78,1,Hibernating,1,2,2
CUST_04943,602,2,130.28,1,Hibernating,1,1,1
CUST_04944,207,13,3037.35,6,Champions,4,4,4
CUST_04945,444,9,756.73,1,At Risk,2,3,2
CUST_04946,486,34,8760.07,0,Cannot Lose Them,2,5,5
CUST_04947,405,3,190.19,1,Hibernating,2,2,1
CUST_04948,749,6,333.72,5,Hibernating,1,2,2
CUST_04949,124,14,2578.3,2,Champions,4,4,4
CUST_04950,558,3,269.29,1,Hibernating,1,2,2
CUST_04951,310,4,928.66,4,Need Attention,3,2,3
CUST_04952,9,6,903.43,2,Potential Loyalists,5,2,3
CUST_04953,642,10,1518.1200000000001,1,Loyal Customers,1,4,3
CUST_04954,203,8,1448.85,4,Potential Loyalists,4,3,3
CUST_04955,411,8,1459.8300000000002,1,At Risk,2,3,3
CUST_04956,204,4,632.5600000000001,4,Potential Loyalists,4,2,2
CUST_04957,15,18,2749.5,2,Champions,5,5,4
CUST_04958,186,28,8560.86,7,Champions,4,5,5
CUST_04959,53,7,1222.38,2,Potential Loyalists,5,3,3
CUST_04960,2,33,12673.02,3,Champions,5,5,5
CUST_04961,244,2,47.120000000000005,4,Need Attention,3,1,1
CUST_04962,76,41,9173.57,3,Champions,4,5,5
CUST_04963,437,6,806.9399999999999,1,Hibernating,2,2,2
CUST_04964,260,8,1052.68,4,Need Attention,3,3,3
CUST_04965,386,25,4959.64,0,Cannot Lose Them,2,5,5
CUST_04966,29,8,1036.74,2,Potential Loyalists,5,3,3
CUST_04967,6,11,1881.98,2,Champions,5,4,4
CUST_04968,433,9,1730.87,1,Cannot Lose Them,2,3,4
CUST_04969,40,9,1417.16,2,Potential Loyalists,5,3,3
CUST_04970,216,27,9013.0,3,Champions,4,5,5
CUST_04971,544,1,6.51,1,Hibernating,1,1,1
CUST_04972,758,3,865.46,5,Hibernating,1,2,3
CUST_04973,611,1,268.92,5,Hibernating,1,1,2
CUST_04974,5,11,2279.1,2,Champions,5,4,4
CUST_04975,87,37,8473.77,3,Champions,4,5,5
CUST_04976,125,4,532.97,4,Potential Loyalists,4,2,2
CUST_04977,407,1,121.75,1,Hibernating,2,1,1
CUST_04978,848,1,18.32,5,Hibernating,1,1,1
CUST_04979,1,23,7535.45,7,Champions,5,5,5
CUST_04980,185,3,593.6,4,Potential Loyalists,4,2,2
CUST_04981,600,4,266.13,1,Hibernating,1,2,1
CUST_04982,347,9,2158.31,6,Need Attention,3,3,4
CUST_04983,560,5,419.15000000000003,1,Hibernating,1,2,2
CUST_04984,343,15,2401.52,6,Loyal Customers,3,4,4
CUST_04985,17,16,6001.51,7,Champions,5,4,5
CUST_04986,539,7,1195.02,1,At Risk,1,3,3
CUST_04987,109,4,775.22,2,Potential Loyalists,4,2,2
CUST_04988,472,4,633.0899999999999,1,Hibernating,2,2,2
CUST_04989,11,38,10722.38,3,Champions,5,5,5
CUST_04990,557,8,1146.4,1,At Risk,1,3,3
CUST_04991,391,3,945.95,4,Hibernating,2,2,3
CUST_04992,219,28,7239.33,7,Loyal Customers,3,5,5
CUST_04993,152,12,1430.1200000000001,2,Loyal Customers,4,4,3
CUST_04994,424,17,3084.02,6,Cannot Lose Them,2,4,4
CUST_04995,41,11,1719.94,2,Champions,5,4,4
CUST_04996,423,25,7762.33,0,Cannot Lose Them,2,5,5
CUST_04997,346,9,828.57,4,Need Attention,3,3,2
CUST_04998,406,37,9459.2,3,Cannot Lose Them,2,5,5
CUST_04999,148,9,1277.77,2,Potential Loyalists,4,3,3
CUST_05000,345,7,850.7,4,Need Attention,3,3,3
CUST_05001,387,16,3029.98,6,Cannot Lose Them,2,4,4
CUST_05002,38,7,1183.34,2,Potential Loyalists,5,3,3
CUST_05003,590,2,35.18,1,Hibernating,1,1,1
CUST_05004,312,10,2133.84,6,Loyal Customers,3,4,4
CUST_05005,503,14,2073.71,6,Cannot Lose Them,2,4,4
CUST_05006,556,34,8876.54,0,Cannot Lose Them,1,5,5
CUST_05007,316,13,2054.97,6,Loyal Customers,3,4,4
CUST_05008,368,9,1733.05,6,Cannot Lose Them,2,3,4
CUST_05009,330,1,97.7,4,Need Attention,3,1,1
CUST_05010,377,16,2058.3,6,Cannot Lose Them,2,4,4
CUST_05011,481,3,796.37,1,Hibernating,2,2,2
CUST_05012,11,27,7114.07,7,Champions,5,5,5
CUST_05013,100,2,250.98,4,New Customers,4,1,1
CUST_05014,445,2,107.68,1,Hibernating,2,1,1
CUST_05015,542,5,455.73,1,Hibernating,1,2,2
CUST_05016,173,10,2670.23,2,Champions,4,4,4
CUST_05017,603,2,131.3,1,Hibernating,1,1,1
CUST_05018,81,2,331.44,2,New Customers,4,1,2
CUST_05019,244,7,1109.0700000000002,4,Need Attention,3,3,3
CUST_05020,246,7,1583.19,4,Need Attention,3,3,3
CUST_05021,534,8,1210.78,1,At Risk,1,3,3
CUST_05022,933,1,25.43,5,Hibernating,1,1,1
CUST_05023,873,1,89.6,5,Hibernating,1,1,1
CUST_05024,775,8,1947.7,5,Cannot Lose Them,1,3,4
CUST_05025,426,41,15230.38,3,Cannot Lose Them,2,5,5
CUST_05026,569,2,80.46000000000001,1,Hibernating,1,1,1
CUST_05027,39,4,331.79,2,Potential Loyalists,5,2,2
CUST_05028,164,2,383.95000000000005,4,New Customers,4,1,2
CUST_05029,595,21,6256.51,0,Cannot Lose Them,1,5,5
CUST_05030,6,24,5898.049999999999,7,Champions,5,5,5
CUST_05031,9,11,1528.71,2,Loyal Customers,5,4,3
CUST_05032,650,1,17.24,5,Hibernating,1,1,1
CUST_05033,760,2,174.57000000000002,5,Hibernating,1,1,1
CUST_05034,270,6,684.26,4,Need Attention,3,2,2
CUST_05035,307,2,421.52,4,Need Attention,3,1,2
CUST_05036,492,2,55.39,1,Hibernating,2,1,1
CUST_05037,61,24,5723.01,7,Champions,4,5,5
CUST_05038,712,3,494.27,5,Hibernating,1,2,2
CUST_05039,142,6,859.01,2,Potential Loyalists,4,2,3
CUST_05040,104,8,643.25,2,Potential Loyalists,4,3,2
CUST_05041,85,6,674.25,2,Potential Loyalists,4,2,2
CUST_05042,7,12,1309.88,2,Loyal Customers,5,4,3
CUST_05043,512,5,388.15999999999997,1,Hibernating,2,2,2
CUST_05044,95,15,2698.61,2,Champions,4,4,4
CUST_05045,178,5,448.98,4,Potential Loyalists,4,2,2
CUST_05046,578,20,6514.2,0,Cannot Lose Them,1,5,5
CUST_05047,291,8,1583.27,4,Need Attention,3,3,3
CUST_05048,436,8,1502.06,1,At Risk,2,3,3
CUST_05049,369,1,148.98,4,Hibernating,2,1,1
CUST_05050,346,1,64.74,4,Need Attention,3,1,1
CUST_05051,83,2,27.74,4,New Customers,4,1,1
CUST_05052,38,9,1162.08,2,Potential Loyalists,5,3,3
CUST_05053,71,29,8051.61,7,Champions,4,5,5
CUST_05054,379,2,110.84,4,Hibernating,2,1,1
CUST_05055,250,22,5591.39,7,Loyal Customers,3,5,5
CUST_05056,178,10,1950.77,2,Champions,4,4,4
CUST_05057,17,12,2875.04,2,Champions,5,4,4
CUST_05058,216,17,2113.58,6,Champions,4,4,4
CUST_05059,506,6,835.89,1,Hibernating,2,2,3
CUST_05060,675,25,5679.13,0,Cannot Lose Them,1,5,5
CUST_05061,584,2,227.31,1,Hibernating,1,1,1
CUST_05062,217,11,2659.98,6,Loyal Customers,3,4,4
CUST_05063,592,2,205.71,1,Hibernating,1,1,1
CUST_05064,954,1,66.85,5,Hibernating,1,1,1
CUST_05065,169,14,1873.98,6,Champions,4,4,4
CUST_05066,299,39,9652.56,3,Loyal Customers,3,5,5
CUST_05067,142,9,1707.47,2,Potential Loyalists,4,3,4
CUST_05068,360,16,1590.57,6,Loyal Customers,3,4,3
CUST_05069,439,15,3555.13,6,Cannot Lose Them,2,4,4
CUST_05070,582,11,2630.96,1,Cannot Lose Them,1,4,4
CUST_05071,381,39,7889.87,3,Cannot Lose Them,2,5,5
CUST_05072,8,17,2811.99,2,Champions,5,4,4
CUST_05073,487,3,572.35,1,Hibernating,2,2,2
CUST_05074,273,1,172.72,4,Need Attention,3,1,1
CUST_05075,807,1,24.91,5,Hibernating,1,1,1
CUST_05076,600,7,680.2,1,At Risk,1,3,2
CUST_05077,62,38,9372.38,3,Champions,4,5,5
CUST_05078,308,18,2973.78,6,Loyal Customers,3,5,4
CUST_05079,21,20,5371.469999999999,7,Champions,5,5,5
CUST_05080,804,3,176.41,5,Hibernating,1,2,1
CUST_05081,340,14,2528.43,6,Loyal Customers,3,4,4
CUST_05082,573,8,1946.56,1,Cannot Lose Them,1,3,4
CUST_05083,142,13,2239.21,2,Champions,4,4,4
CUST_05084,85,23,7042.35,7,Champions,4,5,5
CUST_05085,49,13,2072.89,2,Champions,5,4,4
CUST_05086,635,2,300.11,5,Hibernating,1,1,2
CUST_05087,33,12,2440.4700000000003,2,Champions,5,4,4
CUST_05088,20,26,7302.2699999999995,7,Champions,5,5,5
CUST_05089,129,2,148.64,4,New Customers,4,1,1
CUST_05090,275,19,5552.47,7,Loyal Customers,3,5,5
CUST_05091,705,1,59.34,5,Hibernating,1,1,1
CUST_05092,441,7,542.99,1,At Risk,2,3,2
CUST_05093,48,17,2640.17,2,Champions,5,4,4
CUST_05094,121,6,519.12,2,Potential Loyalists,4,2,2
CUST_05095,253,2,335.64000000000004,4,Need Attention,3,1,2
CUST_05096,285,12,2014.29,6,Loyal Customers,3,4,4
CUST_05097,460,6,334.68,1,Hibernating,2,2,2
CUST_05098,419,7,1318.46,1,At Risk,2,3,3
CUST_05099,435,2,268.05,1,Hibernating,2,1,1
CUST_05100,255,3,239.73999999999998,4,Need Attention,3,2,1
CUST_05101,307,13,1728.1200000000001,6,Loyal Customers,3,4,4
CUST_05102,373,2,42.599999999999994,4,Hibernating,2,1,1
CUST_05103,181,1,68.75,4,New Customers,4,1,1
CUST_05104,113,2,186.97,4,New Customers,4,1,1
CUST_05105,233,3,539.54,4,Need Attention,3,2,2
CUST_05106,310,4,599.15,4,Need Attention,3,2,2
CUST_05107,439,26,8544.029999999999,0,Cannot Lose Them,2,5,5
CUST_05108,359,14,1892.23,6,Loyal Customers,3,4,4
CUST_05109,736,18,6889.34,0,Cannot Lose Them,1,5,5
CUST_05110,409,2,292.7,1,Hibernating,2,1,2
CUST_05111,8,5,383.04999999999995,2,Potential Loyalists,5,2,2
CUST_05112,2,13,2614.87,2,Champions,5,4,4
CUST_05113,449,13,2454.48,6,Cannot Lose Them,2,4,4
CUST_05114,60,41,14331.01,3,Champions,4,5,5
CUST_05115,512,8,866.96,1,At Risk,2,3,3
CUST_05116,52,25,4906.05,7,Champions,5,5,5
CUST_05117,50,6,551.0699999999999,2,Potential Loyalists,5,2,2
CUST_05118,55,6,508.58,2,Potential Loyalists,5,2,2
CUST_05119,248,38,9789.88,3,Loyal Customers,3,5,5
CUST_05120,1,26,8878.4,7,Champions,5,5,5
CUST_05121,84,6,634.49,2,Potential Loyalists,4,2,2
CUST_05122,462,16,2496.8,6,Cannot Lose Them,2,4,4
CUST_05123,199,25,7510.11,7,Champions,4,5,5
CUST_05124,474,12,1786.2,1,Cannot Lose Them,2,4,4
CUST_05125,32,9,1661.5700000000002,2,Potential Loyalists,5,3,4
CUST_05126,166,5,822.29,4,Potential Loyalists,4,2,2
CUST_05127,554,7,667.1,1,At Risk,1,3,2
CUST_05128,318,6,693.78,4,Need Attention,3,2,2
CUST_05129,171,17,3291.4,6,Champions,4,4,4
CUST_05130,50,7,1017.62,2,Potential Loyalists,5,3,3
CUST_05131,94,22,5729.56,7,Champions,4,5,5
CUST_05132,621,23,6765.7300000000005,0,Cannot Lose Them,1,5,5
CUST_05133,55,6,875.73,2,Potential Loyalists,5,2,3
CUST_05134,658,2,167.65,5,Hibernating,1,1,1
CUST_05135,620,12,1241.63,1,Loyal Customers,1,4,3
CUST_05136,573,4,456.27,1,Hibernating,1,2,2
CUST_05137,19,23,6740.8,7,Champions,5,5,5
CUST_05138,443,30,11114.44,3,Cannot Lose Them,2,5,5
CUST_05139,567,12,2359.27,1,Cannot Lose Them,1,4,4
CUST_05140,490,23,5070.37,0,Cannot Lose Them,2,5,5
CUST_05141,765,1,37.01,5,Hibernating,1,1,1
CUST_05142,678,21,4467.8,0,Cannot Lose Them,1,5,5
CUST_05143,150,17,2169.81,6,Champions,4,4,4
CUST_05144,751,2,376.70000000000005,5,Hibernating,1,1,2
CUST_05145,233,18,4149.83,6,Loyal Customers,3,5,5
CUST_05146,43,8,1723.95,2,Potential Loyalists,5,3,4
CUST_05147,291,17,1984.44,6,Loyal Customers,3,4,4
CUST_05148,81,15,1968.3999999999999,2,Champions,4,4,4
CUST_05149,8,32,7756.23,7,Champions,5,5,5
CUST_05150,368,9,1158.49,4,At Risk,2,3,3
CUST_05151,849,1,75.22,5,Hibernating,1,1,1
CUST_05152,510,4,578.45,1,Hibernating,2,2,2
CUST_05153,413,1,316.04,1,Hibernating,2,1,2
CUST_05154,46,9,1852.14,2,Potential Loyalists,5,3,4
CUST_05155,505,8,692.0699999999999,1,At Risk,2,3,2
CUST_05156,338,15,1918.7,6,Loyal Customers,3,4,4
CUST_05157,639,2,163.43,5,Hibernating,1,1,1
CUST_05158,295,14,1726.34,6,Loyal Customers,3,4,4
CUST_05159,137,3,128.9,4,Potential Loyalists,4,2,1
CUST_05160,453,27,9758.92,0,Cannot Lose Them,2,5,5
CUST_05161,502,1,26.16,1,Hibernating,2,1,1
CUST_05162,39,11,1762.8799999999999,2,Champions,5,4,4
CUST_05163,230,24,3816.5,6,Loyal Customers,3,5,4
CUST_05164,207,12,2652.24,6,Champions,4,4,4
CUST_05165,383,2,150.09,4,Hibernating,2,1,1
CUST_05166,528,9,1650.47,1,At Risk,2,3,3
CUST_05167,38,12,1239.58,2,Loyal Customers,5,4,3
CUST_05168,95,7,910.8000000000001,2,Potential Loyalists,4,3,3
CUST_05169,123,9,1569.67,2,Potential Loyalists,4,3,3
CUST_05170,473,8,1536.74,1,At Risk,2,3,3
CUST_05171,232,1,35.32,4,Need Attention,3,1,1
CUST_05172,340,3,232.65,4,Need Attention,3,2,1
CUST_05173,185,9,1932.6299999999999,2,Potential Loyalists,4,3,4
CUST_05174,166,8,650.78,2,Potential Loyalists,4,3,2
CUST_05175,1,7,354.76,2,Potential Loyalists,5,3,2
CUST_05176,247,2,216.17,4,Need Attention,3,1,1
CUST_05177,550,4,956.68,1,Hibernating,1,2,3
CUST_05178,665,7,698.46,5,At Risk,1,3,2
CUST_05179,440,15,1872.3,6,Cannot Lose Them,2,4,4
CUST_05180,20,11,1782.54,2,Champions,5,4,4
CUST_05181,429,1,85.05,1,Hibernating,2,1,1
CUST_05182,201,15,2630.55,6,Champions,4,4,4
CUST_05183,127,16,1748.8,2,Champions,4,4,4
CUST_05184,465,19,4615.01,0,Cannot Lose Them,2,5,5
CUST_05185,467,25,5334.15,0,Cannot Lose Them,2,5,5
CUST_05186,203,6,1181.58,4,Potential Loyalists,4,2,3
CUST_05187,585,6,1274.75,1,Hibernating,1,2,3
CUST_05188,369,3,339.36,4,Hibernating,2,2,2
CUST_05189,10,8,1341.52,2,Potential Loyalists,5,3,3
CUST_05190,605,5,784.99,1,Hibernating,1,2,2
CUST_05191,411,2,252.79000000000002,1,Hibernating,2,1,1
CUST_05192,310,1,15.05,4,Need Attention,3,1,1
CUST_05193,200,12,2734.13,6,Champions,4,4,4
CUST_05194,696,2,113.08,5,Hibernating,1,1,1
CUST_05195,572,8,755.03,1,At Risk,1,3,2
CUST_05196,555,4,861.05,1,Hibernating,1,2,3
CUST_05197,234,37,10033.41,3,Loyal Customers,3,5,5
CUST_05198,439,7,674.75,1,At Risk,2,3,2
CUST_05199,382,15,2136.84,6,Cannot Lose Them,2,4,4
CUST_05200,219,2,165.86,4,Need Attention,3,1,1
CUST_05201,234,17,1817.31,6,Loyal Customers,3,4,4
CUST_05202,404,17,2005.24,6,Cannot Lose Them,2,4,4
CUST_05203,192,16,2968.32,6,Champions,4,4,4
CUST_05204,44,13,2566.03,2,Champions,5,4,4
CUST_05205,558,10,1729.15,1,Cannot Lose Them,1,4,4
CUST_05206,28,8,1298.6399999999999,2,Potential Loyalists,5,3,3
CUST_05207,323,8,1669.8999999999999,4,Need Attention,3,3,4
CUST_05208,87,14,2245.7999999999997,2,Champions,4,4,4
CUST_05209,743,1,58.52,5,Hibernating,1,1,1
CUST_05210,399,19,5790.98,0,Cannot Lose Them,2,5,5
CUST_05211,393,10,1600.51,6,Loyal Customers,2,4,3
CUST_05212,199,1,354.34,4,New Customers,4,1,2
CUST_05213,200,2,124.75,4,New Customers,4,1,1
CUST_05214,257,6,646.15,4,Need Attention,3,2,2
CUST_05215,334,1,49.31,4,Need Attention,3,1,1
CUST_05216,576,8,1431.5,1,At Risk,1,3,3
CUST_05217,398,6,1072.8400000000001,1,Hibernating,2,2,3
CUST_05218,436,14,2698.45,6,Cannot Lose Them,2,4,4
CUST_05219,305,22,6369.67,0,Loyal Customers,3,5,5
CUST_05220,41,14,2677.58,2,Champions,5,4,4
CUST_05221,544,9,1689.49,1,Cannot Lose Them,1,3,4
CUST_05222,57,14,2897.68,2,Champions,5,4,4
CUST_05223,904,1,9.9,5,Hibernating,1,1,1
CUST_05224,640,4,532.89,5,Hibernating,1,2,2
CUST_05225,31,6,472.36,2,Potential Loyalists,5,2,2
CUST_05226,281,4,452.25,4,Need Attention,3,2,2
CUST_05227,382,8,585.95,1,At Risk,2,3,2
CUST_05228,322,2,69.64,4,Need Attention,3,1,1
CUST_05229,527,15,2989.19,6,Cannot Lose Them,2,4,4
CUST_05230,21,6,578.75,2,Potential Loyalists,5,2,2
CUST_05231,6,15,2792.95,2,Champions,5,4,4
CUST_05232,66,7,1094.91,2,Potential Loyalists,4,3,3
CUST_05233,187,16,2390.32,6,Champions,4,4,4
CUST_05234,468,6,568.75,1,Hibernating,2,2,2
CUST_05235,742,1,23.12,5,Hibernating,1,1,1
CUST_05236,598,10,1368.93,1,Loyal Customers,1,4,3
CUST_05237,722,5,467.81,5,Hibernating,1,2,2
CUST_05238,219,33,7494.9,3,Loyal Customers,3,5,5
CUST_05239,550,7,566.16,1,At Risk,1,3,2
CUST_05240,933,1,19.23,5,Hibernating,1,1,1
CUST_05241,349,18,5871.55,0,Loyal Customers,3,5,5
CUST_05242,567,14,2726.37,1,Cannot Lose Them,1,4,4
CUST_05243,636,2,28.22,5,Hibernating,1,1,1
CUST_05244,10,22,6270.32,7,Champions,5,5,5
CUST_05245,287,8,687.73,4,Need Attention,3,3,2
CUST_05246,625,2,392.03999999999996,5,Hibernating,1,1,2
CUST_05247,470,6,1147.99,1,Hibernating,2,2,3
CUST_05248,11,12,1891.73,2,Champions,5,4,4
CUST_05249,23,36,10277.2,3,Champions,5,5,5
CUST_05250,44,5,369.89,2,Potential Loyalists,5,2,2
CUST_05251,755,1,25.03,5,Hibernating,1,1,1
CUST_05252,582,1,43.51,1,Hibernating,1,1,1
CUST_05253,46,12,2115.2999999999997,2,Champions,5,4,4
CUST_05254,2,40,8633.39,3,Champions,5,5,5
CUST_05255,186,8,1289.24,2,Potential Loyalists,4,3,3
CUST_05256,632,1,32.68,5,Hibernating,1,1,1
CUST_05257,334,2,325.97,4,Need Attention,3,1,2
CUST_05258,3,18,4895.82,7,Champions,5,5,5
CUST_05259,279,16,2384.65,6,Loyal Customers,3,4,4
CUST_05260,522,8,1449.6299999999999,1,At Risk,2,3,3
CUST_05261,612,5,822.9200000000001,1,Hibernating,1,2,2
CUST_05262,137,2,139.08,4,New Customers,4,1,1
CUST_05263,130,10,1401.8899999999999,2,Loyal Customers,4,4,3
CUST_05264,22,38,11181.48,3,Champions,5,5,5
CUST_05265,527,4,872.6800000000001,1,Hibernating,2,2,3
CUST_05266,72,2,140.0,2,New Customers,4,1,1
CUST_05267,474,11,1925.41,1,Cannot Lose Them,2,4,4
CUST_05268,8,8,1060.05,2,Potential Loyalists,5,3,3
CUST_05269,233,1,55.22,4,Need Attention,3,1,1
CUST_05270,432,2,63.09,1,Hibernating,2,1,1
CUST_05271,498,1,49.27,1,Hibernating,2,1,1
CUST_05272,39,8,545.83,2,Potential Loyalists,5,3,2
CUST_05273,16,8,1018.77,2,Potential Loyalists,5,3,3
CUST_05274,16,14,1938.78,2,Champions,5,4,4
CUST_05275,593,1,172.76,1,Hibernating,1,1,1
CUST_05276,117,17,3102.08,6,Champions,4,4,4
CUST_05277,552,6,1083.3600000000001,1,Hibernating,1,2,3
CUST_05278,481,22,4102.37,0,Cannot Lose Them,2,5,5
CUST_05279,501,7,760.37,1,At Risk,2,3,2
CUST_05280,450,23,6877.99,0,Cannot Lose Them,2,5,5
CUST_05281,299,15,2657.87,6,Loyal Customers,3,4,4
CUST_05282,418,15,2781.56,6,Cannot Lose Them,2,4,4
CUST_05283,495,2,343.16999999999996,1,Hibernating,2,1,2
CUST_05284,359,29,8310.53,0,Loyal Customers,3,5,5
CUST_05285,121,16,3202.87,6,Champions,4,4,4
CUST_05286,829,1,98.0,5,Hibernating,1,1,1
CUST_05287,313,28,7838.06,0,Loyal Customers,3,5,5
CUST_05288,8,31,9875.9,3,Champions,5,5,5
CUST_05289,128,34,7793.8099999999995,3,Champions,4,5,5
CUST_05290,334,13,2015.47,6,Loyal Customers,3,4,4
CUST_05291,1,11,1005.07,2,Loyal Customers,5,4,3
CUST_05292,309,26,6270.45,0,Loyal Customers,3,5,5
CUST_05293,440,1,14.72,1,Hibernating,2,1,1
CUST_05294,79,19,6131.99,7,Champions,4,5,5
CUST_05295,479,8,922.2900000000001,1,At Risk,2,3,3
CUST_05296,353,38,11482.38,3,Loyal Customers,3,5,5
CUST_05297,136,10,1215.21,2,Loyal Customers,4,4,3
CUST_05298,539,8,816.24,1,At Risk,1,3,2
CUST_05299,28,13,1974.95,2,Champions,5,4,4
CUST_05300,239,1,50.69,4,Need Attention,3,1,1
CUST_05301,35,8,1275.63,2,Potential Loyalists,5,3,3
CUST_05302,190,10,1625.49,2,Loyal Customers,4,4,3
CUST_05303,404,6,682.52,1,Hibernating,2,2,2
CUST_05304,31,14,2630.41,2,Champions,5,4,4
CUST_05305,376,12,1698.17,6,Cannot Lose Them,2,4,4
CUST_05306,341,2,38.39,4,Need Attention,3,1,1
CUST_05307,369,10,1652.63,6,Loyal Customers,2,4,3
CUST_05308,118,2,171.15,4,New Customers,4,1,1
CUST_05309,56,12,2370.78,2,Champions,5,4,4
CUST_05310,661,4,577.62,5,Hibernating,1,2,2
CUST_05311,359,38,8557.65,3,Loyal Customers,3,5,5
CUST_05312,45,6,792.28,2,Potential Loyalists,5,2,2
CUST_05313,237,1,282.52,4,Need Attention,3,1,2
CUST_05314,386,23,5108.88,0,Cannot Lose Them,2,5,5
CUST_05315,213,38,12677.6,3,Champions,4,5,5
CUST_05316,62,8,850.51,2,Potential Loyalists,4,3,3
CUST_05317,741,2,451.18,5,Hibernating,1,1,2
CUST_05318,650,6,937.84,5,Hibernating,1,2,3
CUST_05319,223,24,5010.29,7,Loyal Customers,3,5,5
CUST_05320,829,2,139.26,5,Hibernating,1,1,1
CUST_05321,921,1,300.57,5,Hibernating,1,1,2
CUST_05322,687,24,6808.67,0,Cannot Lose Them,1,5,5
CUST_05323,552,7,612.22,1,At Risk,1,3,2
CUST_05324,528,2,465.51,1,Hibernating,2,1,2
CUST_05325,31,7,795.41,2,Potential Loyalists,5,3,2
CUST_05326,665,10,2111.66,1,Cannot Lose Them,1,4,4
CUST_05327,8,6,690.4499999999999,2,Potential Loyalists,5,2,2
CUST_05328,357,25,5994.320000000001,0,Loyal Customers,3,5,5
CUST_05329,795,1,35.03,5,Hibernating,1,1,1
CUST_05330,219,3,228.81,4,Need Attention,3,2,1
CUST_05331,398,13,1698.04,6,Cannot Lose Them,2,4,4
CUST_05332,274,16,2903.1,6,Loyal Customers,3,4,4
CUST_05333,3,5,496.53,2,Potential Loyalists,5,2,2
CUST_05334,217,14,2296.65,6,Loyal Customers,3,4,4
CUST_05335,798,1,16.47,5,Hibernating,1,1,1
CUST_05336,350,5,431.5,4,Need Attention,3,2,2
CUST_05337,693,5,865.72,5,Hibernating,1,2,3
CUST_05338,422,8,1067.82,1,At Risk,2,3,3
CUST_05339,371,3,273.44,4,Hibernating,2,2,2
CUST_05340,23,11,1559.38,2,Loyal Customers,5,4,3
CUST_05341,542,10,2241.53,1,Cannot Lose Them,1,4,4
CUST_05342,395,21,6199.63,0,Cannot Lose Them,2,5,5
CUST_05343,585,4,614.02,1,Hibernating,1,2,2
CUST_05344,56,5,504.17999999999995,2,Potential Loyalists,5,2,2
CUST_05345,215,3,231.16000000000003,4,Potential Loyalists,4,2,1
CUST_05346,7,21,6292.73,7,Champions,5,5,5
CUST_05347,169,9,1138.1499999999999,2,Potential Loyalists,4,3,3
CUST_05348,84,7,489.25,2,Potential Loyalists,4,3,2
CUST_05349,169,9,969.76,2,Potential Loyalists,4,3,3
CUST_05350,78,11,1797.72,2,Champions,4,4,4
CUST_05351,18,29,9112.91,7,Champions,5,5,5
CUST_05352,585,3,435.77,1,Hibernating,1,2,2
CUST_05353,360,6,530.69,4,Need Attention,3,2,2
CUST_05354,171,3,142.26999999999998,4,Potential Loyalists,4,2,1
CUST_05355,84,16,2340.98,2,Champions,4,4,4
CUST_05356,477,3,494.26,1,Hibernating,2,2,2
CUST_05357,395,9,832.37,1,At Risk,2,3,3
CUST_05358,647,21,6112.1,0,Cannot Lose Them,1,5,5
CUST_05359,283,12,1612.55,6,Loyal Customers,3,4,3
CUST_05360,334,14,2524.21,6,Loyal Customers,3,4,4
CUST_05361,85,9,872.16,2,Potential Loyalists,4,3,3
CUST_05362,321,17,4197.33,6,Loyal Customers,3,4,5
CUST_05363,337,17,2278.05,6,Loyal Customers,3,4,4
CUST_05364,393,1,29.06,4,Hibernating,2,1,1
CUST_05365,234,18,4746.39,6,Loyal Customers,3,5,5
CUST_05366,461,9,1442.8,1,At Risk,2,3,3
CUST_05367,96,12,2052.72,2,Champions,4,4,4
CUST_05368,133,11,1459.68,2,Loyal Customers,4,4,3
CUST_05369,14,13,1184.3600000000001,2,Loyal Customers,5,4,3
CUST_05370,247,15,2783.35,6,Loyal Customers,3,4,4
